province,type_property,property_url,property_id,subtype_property,type_of_contract,postal_code,city
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbe31506,vbe31506,apartment,sale,1070,anderlecht
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/rbw12550,rbw12550,apartment,sale,1070,anderlecht
brussels,Apartment,https://immovlan.be/en/detail/duplex/for-sale/1160/oudergem/vbe31495,vbe31495,duplex,sale,1160,oudergem
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbe31494,vbe31494,residence,sale,1160,oudergem
brussels,House,https://immovlan.be/en/detail/mixed-building/in-public-sale/1082/berchem-sainte-agathe/vbe31490,vbe31490,mixed-building,sale,1082,berchem-sainte-agathe
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/rbw12496,rbw12496,apartment,sale,1200,sint-lambrechts-woluwe
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbe31450,vbe31450,apartment,sale,1180,ukkel
brussels,Apartment,https://immovlan.be/en/detail/duplex/for-sale/1090/jette/vbe31449,vbe31449,duplex,sale,1090,jette
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbe31416,vbe31416,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1060/sint-gillis/rbw12486,rbw12486,apartment,sale,1060,sint-gillis
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1060/sint-gillis/rbw12485,rbw12485,apartment,sale,1060,sint-gillis
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1060/sint-gillis/rbw12484,rbw12484,apartment,sale,1060,sint-gillis
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1060/sint-gillis/rbw12483,rbw12483,apartment,sale,1060,sint-gillis
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1000/brussels/rbw12461,rbw12461,residence,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/rbw12394,rbw12394,apartment,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/duplex/for-sale/1050/elsene/vbe31343,vbe31343,duplex,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbe31340,vbe31340,apartment,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbe31332,vbe31332,apartment,sale,1160,oudergem
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1170/watermaal-bosvoorde/vbe31331,vbe31331,apartment,sale,1170,watermaal-bosvoorde
brussels,Apartment,https://immovlan.be/en/detail/apartment/in-public-sale/1080/sint-jans-molenbeek/vbe31329,vbe31329,apartment,sale,1080,sint-jans-molenbeek
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1170/watermaal-bosvoorde/vbe31327,vbe31327,residence,sale,1170,watermaal-bosvoorde
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbe05973,vbe05973,residence,sale,1180,ukkel
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbe10107,vbe10107,apartment,sale,1200,sint-lambrechts-woluwe
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbe29758,vbe29758,apartment,sale,1180,ukkel
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbe21110,vbe21110,apartment,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbe06496,vbe06496,apartment,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1170/watermaal-bosvoorde/vwd17664,vwd17664,apartment,sale,1170,watermaal-bosvoorde
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd38128,vbd38128,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/duplex/for-sale/1050/elsene/vbe31321,vbe31321,duplex,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/duplex/for-sale/1050/elsene/vbe31320,vbe31320,duplex,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/studio/for-sale/1050/elsene/vbe31319,vbe31319,studio,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbe31318,vbe31318,apartment,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbe31316,vbe31316,apartment,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbe19760,vbe19760,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/penthouse/for-sale/1190/vorst/vbe18041,vbe18041,penthouse,sale,1190,vorst
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1170/watermaal-bosvoorde/vbe25292,vbe25292,residence,sale,1170,watermaal-bosvoorde
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1040/etterbeek/vbe31313,vbe31313,residence,sale,1040,etterbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbe31312,vbe31312,apartment,sale,1200,sint-lambrechts-woluwe
brussels,Apartment,https://immovlan.be/en/detail/studio/for-sale/1160/oudergem/vbe31309,vbe31309,studio,sale,1160,oudergem
brussels,Apartment,https://immovlan.be/en/detail/penthouse/for-sale/1000/brussels/rbw12341,rbw12341,penthouse,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbe21135,vbe21135,apartment,sale,1070,anderlecht
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbe03120,vbe03120,apartment,sale,1070,anderlecht
brussels,Apartment,https://immovlan.be/en/detail/ground-floor/for-sale/1000/brussels/vbe21633,vbe21633,ground-floor,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbe18327,vbe18327,apartment,sale,1180,ukkel
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1083/ganshoren/vbe17063,vbe17063,apartment,sale,1083,ganshoren
brussels,Apartment,https://immovlan.be/en/detail/studio/for-sale/1080/sint-jans-molenbeek/vbe00147,vbe00147,studio,sale,1080,sint-jans-molenbeek
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbd85060,vbd85060,residence,sale,1160,oudergem
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbe31279,vbe31279,apartment,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbe31276,vbe31276,apartment,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbe31274,vbe31274,apartment,sale,1050,elsene
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1190/vorst/vbe31266,vbe31266,residence,sale,1190,vorst
brussels,House,https://immovlan.be/en/detail/villa/for-sale/1190/vorst/vbe31258,vbe31258,villa,sale,1190,vorst
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbe31249,vbe31249,apartment,sale,1040,etterbeek
brussels,Apartment,https://immovlan.be/en/detail/studio/for-sale/1000/brussels/vbe31241,vbe31241,studio,sale,1000,brussels
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbe31238,vbe31238,residence,sale,1150,sint-pieters-woluwe
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1150/sint-pieters-woluwe/vbe31235,vbe31235,apartment,sale,1150,sint-pieters-woluwe
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbe31231,vbe31231,residence,sale,1180,ukkel
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbe31229,vbe31229,apartment,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbe31228,vbe31228,apartment,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbe26007,vbe26007,apartment,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/triplex/for-sale/1000/brussels/vbe26005,vbe26005,triplex,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbe31222,vbe31222,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/triplex/for-sale/1030/schaarbeek/vbe31221,vbe31221,triplex,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbe31220,vbe31220,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/ground-floor/for-sale/1210/sint-joost-ten-node/vbe31212,vbe31212,ground-floor,sale,1210,sint-joost-ten-node
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbe31197,vbe31197,apartment,sale,1050,elsene
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1200/sint-lambrechts-woluwe/vbe31184,vbe31184,residence,sale,1200,sint-lambrechts-woluwe
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1060/sint-gillis/rbw12250,rbw12250,residence,sale,1060,sint-gillis
brussels,Apartment,https://immovlan.be/en/detail/triplex/for-sale/1030/schaarbeek/vbe31128,vbe31128,triplex,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/ground-floor/for-sale/1030/schaarbeek/vbe31127,vbe31127,ground-floor,sale,1030,schaarbeek
brussels,House,https://immovlan.be/en/detail/villa/for-sale/1180/ukkel/vbe31113,vbe31113,villa,sale,1180,ukkel
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1070/anderlecht/vbe16205,vbe16205,residence,sale,1070,anderlecht
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1140/evere/vbd40841,vbd40841,residence,sale,1140,evere
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbe31084,vbe31084,apartment,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbe27352,vbe27352,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbe27351,vbe27351,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1190/vorst/rbw11784,rbw11784,apartment,sale,1190,vorst
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbe31075,vbe31075,apartment,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbe27594,vbe27594,apartment,sale,1180,ukkel
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbe31069,vbe31069,apartment,sale,1020,laken
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbe31061,vbe31061,residence,sale,1030,schaarbeek
brussels,House,https://immovlan.be/en/detail/mixed-building/for-sale/1030/schaarbeek/vbe31060,vbe31060,mixed-building,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/duplex/for-sale/1082/berchem-sainte-agathe/vwd17710,vwd17710,duplex,sale,1082,berchem-sainte-agathe
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbe31036,vbe31036,apartment,sale,1090,jette
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbe31020,vbe31020,apartment,sale,1140,evere
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbe21321,vbe21321,apartment,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/penthouse/for-sale/1030/schaarbeek/vbe31012,vbe31012,penthouse,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/rbw11765,rbw11765,apartment,sale,1180,ukkel
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbe31008,vbe31008,apartment,sale,1200,sint-lambrechts-woluwe
brussels,House,https://immovlan.be/en/detail/mixed-building/in-public-sale/1060/sint-gillis/vbe31007,vbe31007,mixed-building,sale,1060,sint-gillis
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbe31006,vbe31006,apartment,sale,1020,laken
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbe31005,vbe31005,apartment,sale,1020,laken
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbe31004,vbe31004,apartment,sale,1020,laken
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbe30992,vbe30992,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbe30991,vbe30991,apartment,sale,1090,jette
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1000/brussels/vwd17709,vwd17709,residence,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/penthouse/for-sale/1150/sint-pieters-woluwe/vbd84748,vbd84748,penthouse,sale,1150,sint-pieters-woluwe
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbe30943,vbe30943,apartment,sale,1080,sint-jans-molenbeek
brussels,Apartment,https://immovlan.be/en/detail/duplex/for-sale/1020/laken/vbe30905,vbe30905,duplex,sale,1020,laken
brussels,Apartment,https://immovlan.be/en/detail/duplex/for-sale/1020/laken/vbe30904,vbe30904,duplex,sale,1020,laken
brussels,Apartment,https://immovlan.be/en/detail/studio/for-sale/1090/jette/vbe30886,vbe30886,studio,sale,1090,jette
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbe30876,vbe30876,apartment,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/studio/for-sale/1140/evere/vbe30865,vbe30865,studio,sale,1140,evere
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1150/sint-pieters-woluwe/vbe30863,vbe30863,apartment,sale,1150,sint-pieters-woluwe
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1200/sint-lambrechts-woluwe/vbe30846,vbe30846,residence,sale,1200,sint-lambrechts-woluwe
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbe30843,vbe30843,residence,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbe30836,vbe30836,apartment,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbe28931,vbe28931,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbe30816,vbe30816,apartment,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbe30798,vbe30798,apartment,sale,1000,brussels
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vwd17705,vwd17705,residence,sale,1150,sint-pieters-woluwe
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1170/watermaal-bosvoorde/vbe30794,vbe30794,residence,sale,1170,watermaal-bosvoorde
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1170/watermaal-bosvoorde/vbe30793,vbe30793,residence,sale,1170,watermaal-bosvoorde
brussels,Apartment,https://immovlan.be/en/detail/penthouse/for-sale/1040/etterbeek/vbc57345,vbc57345,penthouse,sale,1040,etterbeek
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1082/berchem-sainte-agathe/rbw11550,rbw11550,residence,sale,1082,berchem-sainte-agathe
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbe30773,vbe30773,apartment,sale,1050,elsene
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1070/anderlecht/vbe30759,vbe30759,residence,sale,1070,anderlecht
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbe30746,vbe30746,apartment,sale,1180,ukkel
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbe23637,vbe23637,apartment,sale,1160,oudergem
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/rbw11484,rbw11484,residence,sale,1030,schaarbeek
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1000/brussels/rbw11482,rbw11482,residence,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1170/watermaal-bosvoorde/vbe26363,vbe26363,apartment,sale,1170,watermaal-bosvoorde
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1060/sint-gillis/rbv72387,rbv72387,apartment,sale,1060,sint-gillis
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1000/brussels/vbd86669,vbd86669,residence,sale,1000,brussels
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbe21651,vbe21651,apartment,sale,1160,oudergem
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1150/sint-pieters-woluwe/vbe30625,vbe30625,apartment,sale,1150,sint-pieters-woluwe
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1083/ganshoren/rbw11012,rbw11012,apartment,sale,1083,ganshoren
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbe30592,vbe30592,apartment,sale,1180,ukkel
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbe30591,vbe30591,residence,sale,1180,ukkel
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1190/vorst/vbe30560,vbe30560,apartment,sale,1190,vorst
brussels,House,https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbe30548,vbe30548,residence,sale,1180,ukkel
brussels,House,https://immovlan.be/en/detail/mixed-building/for-sale/1080/sint-jans-molenbeek/vbe30547,vbe30547,mixed-building,sale,1080,sint-jans-molenbeek
brussels,Apartment,https://immovlan.be/en/detail/studio/for-sale/1050/elsene/vbe30545,vbe30545,studio,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbe30542,vbe30542,apartment,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/rbw10945,rbw10945,apartment,sale,1040,etterbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/rbw10944,rbw10944,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/rbw10943,rbw10943,apartment,sale,1030,schaarbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/rbw10942,rbw10942,apartment,sale,1040,etterbeek
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/rbw10941,rbw10941,apartment,sale,1050,elsene
brussels,Apartment,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/rbw10940,rbw10940,apartment,sale,1050,elsene
